id,date,store_nbr,item_nbr,unit_sales,onpromotion,class,outlier_flag,holiday_flag,expanding_mean,rolling_std_7,rolling_mean_7,dcoilwtico
17978801,2014-01-27,32,106716,1.0,0.0,1032,0,0,3.679172202324301,2.081665999466133,3.0,95.82
17980648,2014-01-27,34,106716,7.0,0.0,1032,0,0,3.693243506551741,2.572750982712401,3.571428571428572,95.82
17981948,2014-01-27,35,106716,3.0,0.0,1032,0,0,3.690318428465024,2.3401261667248794,3.142857142857143,95.82
17982692,2014-01-27,36,106716,2.0,0.0,1032,0,0,3.683216250194163,2.214669705568283,2.7142857142857144,95.82
18004445,2014-01-27,51,106716,1.0,0.0,1032,0,0,3.671989403959041,2.214669705568283,2.7142857142857144,95.82
18033172,2014-01-28,24,106716,2.0,0.0,1032,0,0,3.665022781442545,2.1157009420498154,2.857142857142857,97.49
18035802,2014-01-28,26,106716,3.0,0.0,1032,0,0,3.6622633508141527,2.0586634591635518,2.7142857142857144,97.49
18036789,2014-01-28,27,106716,1.0,0.0,1032,0,0,3.651262262587648,2.0586634591635518,2.7142857142857144,97.49
18039411,2014-01-28,30,106716,1.0,0.0,1032,0,0,3.640351718297164,0.8997354108424358,1.8571428571428568,97.49
18041567,2014-01-28,32,106716,3.0,0.0,1032,0,0,3.637727326009061,0.8997354108424358,1.8571428571428568,97.49
18043338,2014-01-28,34,106716,1.0,0.0,1032,0,0,3.62696109202535,0.95118973121134,1.7142857142857142,97.49
18044623,2014-01-28,35,106716,3.0,0.0,1032,0,0,3.624412469700044,0.9999999999999988,2.0,97.49
18045310,2014-01-28,36,106716,4.0,0.0,1032,0,0,3.625933066988708,1.253566341056017,2.2857142857142856,97.49
18066643,2014-01-28,51,106716,2.0,0.0,1032,0,0,3.6193768852669783,1.214985792587911,2.142857142857143,97.49
18094875,2014-01-29,24,106716,1.0,0.0,1032,0,0,3.6088572993823727,1.214985792587911,2.142857142857143,97.34
18097707,2014-01-29,26,106716,1.0,0.0,1032,0,0,3.598421870184843,1.214985792587911,2.142857142857143,97.34
18098658,2014-01-29,27,106716,1.0,0.0,1032,0,0,3.5880695918175727,1.2149857925879106,1.8571428571428568,97.34
18100083,2014-01-29,28,106716,3.0,0.0,1032,0,0,3.5857359823262334,1.214985792587911,2.142857142857143,97.34
18101291,2014-01-29,30,106716,3.0,0.0,1032,0,0,3.5834208203407543,1.214985792587911,2.142857142857143,97.34
18103375,2014-01-29,32,106716,4.0,0.0,1032,0,0,3.585060895851224,1.214985792587911,2.142857142857143,97.34
18105038,2014-01-29,34,106716,5.0,0.0,1032,0,0,3.5906096766518067,1.618347187425374,2.571428571428572,97.34
18106287,2014-01-29,35,106716,4.0,0.0,1032,0,0,3.592208857602386,1.5275252316519468,3.0,97.34
18106913,2014-01-29,36,106716,4.0,0.0,1032,0,0,3.5937955935650225,1.272418020560704,3.4285714285714284,97.34
18128369,2014-01-29,51,106716,2.0,0.0,1032,0,0,3.5876180912643827,0.975900072948534,3.571428571428572,97.34
18156322,2014-01-30,24,106716,3.0,0.0,1032,0,0,3.5853492955452158,0.975900072948534,3.571428571428572,98.25
18158954,2014-01-30,26,106716,1.0,0.0,1032,0,0,3.575405644408503,1.3801311186847087,3.2857142857142856,98.25
18161250,2014-01-30,28,106716,4.0,0.0,1032,0,0,3.5770324427057885,1.3801311186847087,3.2857142857142856,98.25
18162478,2014-01-30,30,106716,1.0,0.0,1032,0,0,3.567196441016072,1.380131118684708,2.7142857142857144,98.25
18164652,2014-01-30,32,106716,3.0,0.0,1032,0,0,3.5650398005559345,1.272418020560703,2.571428571428572,98.25
18166463,2014-01-30,34,106716,2.0,0.0,1032,0,0,3.559111619493222,1.1126972805283724,2.2857142857142856,98.25
18167720,2014-01-30,35,106716,1.0,0.0,1032,0,0,3.549454594514003,1.2149857925879104,2.142857142857143,98.25
18168409,2014-01-30,36,106716,5.0,0.0,1032,0,0,3.5549077727301155,1.6183471874253734,2.4285714285714284,98.25
18189815,2014-01-30,51,106716,3.0,0.0,1032,0,0,3.5528294664652087,1.496026483086191,2.7142857142857144,98.25
18218863,2014-01-31,24,106716,1.0,0.0,1032,0,0,3.5433039833813837,1.4960264830861902,2.2857142857142856,97.55
18221830,2014-01-31,26,106716,7.0,0.0,1032,0,0,3.55615415444688,2.1930626551751344,3.142857142857143,97.55
18222955,2014-01-31,27,106716,3.0,0.0,1032,0,0,3.554094324245225,2.1930626551751344,3.142857142857143,97.55
18224361,2014-01-31,28,106716,3.0,0.0,1032,0,0,3.552049695742475,2.138089935299396,3.2857142857142856,97.55
18225632,2014-01-31,30,106716,3.0,0.0,1032,0,0,3.5500201012728336,1.9023794624226849,3.571428571428572,97.55
18227781,2014-01-31,32,106716,2.0,0.0,1032,0,0,3.544342371964142,1.8644544714716091,3.142857142857143,97.55
18229572,2014-01-31,34,106716,13.0,0.0,1032,0,0,3.578852071336536,4.157609203101501,4.571428571428571,97.55
18230898,2014-01-31,35,106716,1.0,0.0,1032,0,0,3.5694744274407664,4.157609203101501,4.571428571428571,97.55
18231633,2014-01-31,36,106716,10.0,0.0,1032,0,0,3.592773433138445,4.582575694955842,5.0,97.55
18253980,2014-01-31,51,106716,3.0,0.0,1032,0,0,3.5906334568455263,4.582575694955842,5.0,97.55
18279466,2014-02-01,24,106716,4.0,0.0,1032,0,0,3.5921059983676646,4.525062483125564,5.142857142857143,97.55
18281911,2014-02-01,26,106716,9.0,0.0,1032,0,0,3.6114891309900026,4.6188021535170085,6.0,97.55
18282970,2014-02-01,27,106716,2.0,0.0,1032,0,0,3.605733812665039,4.6188021535170085,6.0,97.55
18284163,2014-02-01,28,106716,6.0,0.0,1032,0,0,3.6142543329046646,3.464101615137756,5.0,97.55
18285328,2014-02-01,30,106716,2.0,0.0,1032,0,0,3.6085300267596128,3.287784027201881,5.142857142857143,97.55
18287289,2014-02-01,32,106716,7.0,0.0,1032,0,0,3.620514019597918,2.690370836538199,4.714285714285714,97.55
18288992,2014-02-01,34,106716,6.0,0.0,1032,0,0,3.628892491359897,2.60950643025148,5.142857142857143,97.55
18290111,2014-02-01,35,106716,7.0,0.0,1032,0,0,3.6407209387586335,2.636736799982313,5.571428571428571,97.55
18290916,2014-02-01,36,106716,8.0,0.0,1032,0,0,3.6559631732384994,2.439750182371336,5.428571428571429,97.55
18309655,2014-02-01,51,106716,3.0,0.0,1032,0,0,3.6536775872690272,2.225394561056751,5.571428571428571,97.55
18333702,2014-02-02,24,106716,1.0,0.0,1032,0,0,3.6444634289798983,2.7945525240230897,4.857142857142857,97.55
18335921,2014-02-02,26,106716,3.0,0.0,1032,0,0,3.642233451716992,2.645751311064593,5.0,97.55
18336948,2014-02-02,27,106716,2.0,0.0,1032,0,0,3.6365705777455535,2.690370836538198,4.285714285714286,97.55
18338171,2014-02-02,28,106716,3.0,0.0,1032,0,0,3.6343830499869783,2.6095064302514777,3.857142857142857,97.55
18339372,2014-02-02,30,106716,3.0,0.0,1032,0,0,3.632210505295242,2.214669705568282,3.2857142857142856,97.55
18341285,2014-02-02,32,106716,3.0,0.0,1032,0,0,3.630052790260105,0.7867957924694357,2.571428571428572,97.55
18342909,2014-02-02,34,106716,11.0,0.0,1032,0,0,3.655120637912282,3.3022358947782493,3.7142857142857135,97.55
18343969,2014-02-02,35,106716,2.0,0.0,1032,0,0,3.649510059478681,3.184785258515422,3.857142857142857,97.55
18344666,2014-02-02,36,106716,6.0,0.0,1032,0,0,3.6574509038723337,3.2513733362117274,4.285714285714286,97.55
18362889,2014-02-02,51,106716,5.0,0.0,1032,0,0,3.661971271199363,3.0937725468153894,4.714285714285714,97.55
18388777,2014-02-03,26,106716,8.0,0.0,1032,1,0,3.6765284145846,3.2071349029490954,5.428571428571429,96.44
18389658,2014-02-03,27,106716,2.0,0.0,1032,1,0,3.670921296141173,3.3523268393901056,5.285714285714286,96.44
18390770,2014-02-03,28,106716,1.0,0.0,1032,1,0,3.662018225154036,3.651483716701109,5.0,96.44
18391805,2014-02-03,30,106716,1.0,0.0,1032,1,0,3.6531743107847534,2.760262237369417,3.571428571428572,96.44
18395113,2014-02-03,34,106716,12.0,0.0,1032,1,0,3.6808128064444063,4.082482904638632,5.0,96.44
18396162,2014-02-03,35,106716,3.0,0.0,1032,1,0,3.678565899492445,4.117326918327104,4.571428571428571,96.44
18396790,2014-02-03,36,106716,8.0,0.0,1032,1,0,3.6927811432441136,4.320493798938575,5.0,96.44
18414280,2014-02-03,51,106716,2.0,0.0,1032,1,0,3.687231041135117,4.220133150686578,4.142857142857143,96.44
18439505,2014-02-04,26,106716,6.0,0.0,1032,0,0,3.69478910962814,4.151878519188061,4.714285714285714,97.24
18440320,2014-02-04,27,106716,2.0,0.0,1032,0,0,3.6892686239290255,4.017817460121497,4.857142857142857,97.24
18441390,2014-02-04,28,106716,4.0,0.0,1032,0,0,3.690277492033152,3.683941988065038,5.285714285714286,97.24
18442472,2014-02-04,30,106716,3.0,0.0,1032,0,0,3.688043584291944,2.236067977499791,4.0,97.24
18444278,2014-02-04,32,106716,7.0,0.0,1032,0,0,3.698727314665196,2.439750182371335,4.571428571428571,97.24
18445795,2014-02-04,34,106716,5.0,0.0,1032,0,0,3.702911471209681,1.9518001458970684,4.142857142857143,97.24
18446811,2014-02-04,35,106716,1.0,0.0,1032,0,0,3.6942482934173424,2.1602468994692883,4.0,97.24
18447379,2014-02-04,36,106716,13.605467546210788,0.0,1032,0,0,3.7259135306467135,4.242674108649761,5.086495363744398,97.24
18464540,2014-02-04,51,106716,5.0,0.0,1032,0,0,3.7299711308675847,4.0248605583519215,5.515066792315827,97.24
18489640,2014-02-05,26,106716,1.0,0.0,1032,0,0,3.7213045558489575,4.358931473676439,5.086495363744398,97.4
18490458,2014-02-05,27,106716,3.0,0.0,1032,0,0,3.7190219464950047,4.358931473676439,5.086495363744398,97.4
18491546,2014-02-05,28,106716,1.0,0.0,1032,0,0,3.7104445901969134,4.507341950923291,4.229352506601542,97.4
18492497,2014-02-05,30,106716,4.0,0.0,1032,0,0,3.711355141800068,4.494675306138436,4.086495363744398,97.4
18494148,2014-02-05,32,106716,2.0,0.0,1032,0,0,3.705990392139253,4.395012111764082,4.229352506601542,97.4
18495601,2014-02-05,34,106716,6.0,0.0,1032,0,0,3.7131591721638175,1.9518001458970664,3.142857142857143,97.4
18496602,2014-02-05,35,106716,1.0,0.0,1032,0,0,3.70470696290474,1.9023794624226824,2.571428571428572,97.4
18497138,2014-02-05,36,106716,9.0,0.0,1032,0,0,3.721151972336713,2.9277002188456005,3.7142857142857135,97.4
18514212,2014-02-05,51,106716,1.0,0.0,1032,0,0,3.712727353227312,3.101458950082626,3.4285714285714284,97.4
18536998,2014-02-06,24,106716,2.0,0.0,1032,0,0,3.707441157692659,2.992052966172384,3.571428571428572,97.84
18539182,2014-02-06,26,106716,1.0,0.0,1032,0,0,3.699110569515143,3.1320159337914952,3.142857142857143,97.84
18539881,2014-02-06,27,106716,3.0,0.0,1032,0,0,3.6969660585657103,3.0937725468153885,3.2857142857142856,97.84
18540932,2014-02-06,28,106716,1.0,0.0,1032,0,0,3.688718455940127,2.935821455580638,2.571428571428572,97.84
18541946,2014-02-06,30,106716,4.0,0.0,1032,0,0,3.689667485037871,2.886751345948129,3.0,97.84
18543640,2014-02-06,32,106716,1.0,0.0,1032,0,0,3.681492203928333,1.2149857925879082,1.8571428571428568,97.84
18545006,2014-02-06,34,106716,5.0,0.0,1032,0,0,3.685487682098247,1.6183471874253732,2.4285714285714284,97.84
18546001,2014-02-06,35,106716,3.0,0.0,1032,0,0,3.6834167223336,1.6183471874253736,2.571428571428572,97.84
18546576,2014-02-06,36,106716,6.0,0.0,1032,0,0,3.690394382808498,1.8898223650461372,3.2857142857142856,97.84
18563256,2014-02-06,51,106716,2.0,0.0,1032,0,0,3.685318123400665,1.9518001458970675,3.142857142857143,97.84
18585860,2014-02-07,24,106716,3.0,0.0,1032,0,0,3.683266272731801,1.7182493859684511,3.4285714285714284,99.98
18588161,2014-02-07,26,106716,4.0,0.0,1032,0,0,3.684211746544542,1.7182493859684511,3.4285714285714284,99.98
18588938,2014-02-07,27,106716,1.0,0.0,1032,0,0,3.6762230211083975,1.7182493859684511,3.4285714285714284,99.98
18589962,2014-02-07,28,106716,1.0,0.0,1032,0,0,3.668281706505702,1.7728105208558371,2.857142857142857,99.98
18590882,2014-02-07,30,106716,2.0,0.0,1032,0,0,3.663345961811898,1.7994708216848745,2.7142857142857144,99.98
18592562,2014-02-07,32,106716,1.0,0.0,1032,0,0,3.655489484048441,1.1547005383792484,2.0,99.98
18593922,2014-02-07,34,106716,13.605467546210788,0.0,1032,0,0,3.6847541254077423,4.535891947243599,3.65792393517297,99.98
18594922,2014-02-07,35,106716,2.0,0.0,1032,0,0,3.679813497473995,4.575639941944455,3.515066792315827,99.98
18595429,2014-02-07,36,106716,8.0,0.0,1032,0,0,3.692445621750387,4.88556780469551,4.086495363744398,99.98
18612550,2014-02-07,51,106716,3.0,0.0,1032,0,0,3.69042682985024,4.731018682046847,4.372209649458684,99.98
18636654,2014-02-08,24,106716,7.0,0.0,1032,0,0,3.700047682089048,4.558615536960324,5.229352506601542,99.98
18639059,2014-02-08,26,106716,4.0,0.0,1032,0,0,3.700917109097485,4.381723692130409,5.515066792315827,99.98
18639990,2014-02-08,27,106716,1.0,0.0,1032,0,0,3.693110990285065,4.381723692130409,5.515066792315827,99.98
18641121,2014-02-08,28,106716,4.0,0.0,1032,0,0,3.693995396653119,2.54483604112141,4.142857142857143,99.98
18644071,2014-02-08,32,106716,2.0,0.0,1032,0,0,3.689127593789173,2.54483604112141,4.142857142857143,99.98
18645662,2014-02-08,34,106716,7.0,0.0,1032,0,0,3.698614334208116,2.3094010767585056,4.0,99.98
18646733,2014-02-08,35,106716,1.0,0.0,1032,0,0,3.6909040075389496,2.5634797778466245,3.7142857142857135,99.98
18647390,2014-02-08,36,106716,13.605467546210788,0.0,1032,0,0,3.719150627307245,4.476512024817134,4.6579239351729695,99.98
18665501,2014-02-08,51,106716,2.0,0.0,1032,0,0,3.7142666766614862,4.587941198025859,4.372209649458684,99.98
18688657,2014-02-09,24,106716,4.0,0.0,1032,0,0,3.715076119503805,4.354619279891016,4.800781078030113,99.98
18690790,2014-02-09,26,106716,3.0,0.0,1032,0,0,3.713056130465658,4.401419457591577,4.6579239351729695,99.98
18691752,2014-02-09,27,106716,4.0,0.0,1032,0,0,3.713864423055896,4.262859664940777,4.943638220887256,99.98
18692951,2014-02-09,28,106716,3.0,0.0,1032,0,0,3.711859185912481,4.209022582881875,4.372209649458684,99.98
18694103,2014-02-09,30,106716,3.0,0.0,1032,0,0,3.709865182590597,4.004891997087111,4.6579239351729695,99.98
18695957,2014-02-09,32,106716,3.0,0.0,1032,0,0,3.707882318952076,0.6900655593423535,3.142857142857143,99.98
18697520,2014-02-09,34,106716,6.0,0.0,1032,0,0,3.714267047868644,1.1126972805283757,3.7142857142857135,99.98
18698568,2014-02-09,35,106716,4.0,0.0,1032,0,0,3.715060750513453,1.1126972805283757,3.7142857142857135,99.98
18699195,2014-02-09,36,106716,13.605467546210788,0.0,1032,0,0,3.742457999254997,3.8446034403844647,5.229352506601542,99.98
18716922,2014-02-09,51,106716,2.0,0.0,1032,0,0,3.737644579367552,4.021439110937649,4.943638220887256,99.98
18739951,2014-02-10,24,106716,9.0,0.0,1032,0,0,3.7521414262563466,4.174632106433048,5.800781078030113,100.12
18742070,2014-02-10,26,106716,1.0,0.0,1032,0,0,3.744580598162236,4.457148099496314,5.515066792315827,100.12
18742787,2014-02-10,27,106716,1.0,0.0,1032,0,0,3.737061199263161,4.702585347141442,5.229352506601542,100.12
18743867,2014-02-10,28,106716,2.0,0.0,1032,0,0,3.732315130412716,4.834510651727404,4.6579239351729695,100.12
18746492,2014-02-10,32,106716,1.0,0.0,1032,0,0,3.724870130057368,5.031513834081446,4.229352506601542,100.12
18747935,2014-02-10,34,106716,2.0,0.0,1032,0,0,3.720182982964821,2.8784916685156974,2.571428571428572,100.12
18748933,2014-02-10,35,106716,7.0,0.0,1032,0,0,3.729071375964915,3.3022358947782497,3.2857142857142856,100.12
18749507,2014-02-10,36,106716,7.0,0.0,1032,0,0,3.737911723597443,2.768874620972692,3.0,100.12
18766426,2014-02-10,51,106716,1.0,0.0,1032,0,0,3.730531907630873,2.768874620972692,3.0,100.12
18789074,2014-02-11,24,106716,6.0,0.0,1032,0,0,3.7366326283092848,2.8115408417381937,3.7142857142857135,99.96
18791159,2014-02-11,26,106716,4.0,0.0,1032,0,0,3.737338707053764,2.7080128015453218,4.0,99.96
18791916,2014-02-11,27,106716,1.0,0.0,1032,0,0,3.730019619601749,2.7080128015453218,4.0,99.96
18792948,2014-02-11,28,106716,1.0,0.0,1032,0,0,3.7227395672828094,2.853569193634027,3.857142857142857,99.96
18795657,2014-02-11,32,106716,5.0,0.0,1032,0,0,3.72613653651876,2.5727509827124004,3.571428571428572,99.96
18797053,2014-02-11,34,106716,4.0,0.0,1032,0,0,3.726862964803857,2.115700942049815,3.142857142857143,99.96
18798000,2014-02-11,35,106716,5.0,0.0,1032,0,0,3.730231052198555,1.976047040118709,3.7142857142857135,99.96
18798533,2014-02-11,36,106716,3.0,0.0,1032,0,0,3.728304321190116,1.7043362064926932,3.2857142857142856,99.96
18815243,2014-02-11,51,106716,1.0,0.0,1032,0,0,3.7211245729764575,1.864454471471608,2.857142857142857,99.96
18838070,2014-02-12,24,106716,4.0,0.0,1032,0,0,3.721856529477832,1.7043362064926932,3.2857142857142856,100.38
18840906,2014-02-12,27,106716,1.0,0.0,1032,0,0,3.714731250604853,1.7043362064926932,3.2857142857142856,100.38
18842009,2014-02-12,28,106716,1.0,0.0,1032,0,0,3.7076431794544487,1.7043362064926917,2.7142857142857144,100.38
18842897,2014-02-12,30,106716,3.0,0.0,1032,0,0,3.7058003586746193,1.6183471874253716,2.571428571428572,100.38
18844459,2014-02-12,32,106716,4.0,0.0,1032,0,0,3.706564513587153,1.3972762620115404,2.4285714285714284,100.38
18845843,2014-02-12,34,106716,4.0,0.0,1032,0,0,3.707324709147808,1.5118578920369063,2.571428571428572,100.38
18847353,2014-02-12,36,106716,7.0,0.0,1032,0,0,3.7158329140337303,2.070196678027063,3.4285714285714284,100.38
18864276,2014-02-12,51,106716,1.0,0.0,1032,0,0,3.708833344667665,2.236067977499789,3.0,100.38
18886550,2014-02-13,24,106716,5.0,0.0,1032,0,0,3.71215253915438,2.1491969707422407,3.571428571428572,100.27
18888680,2014-02-13,26,106716,1.0,0.0,1032,0,0,3.705198301874497,2.1491969707422407,3.571428571428572,100.27
18889399,2014-02-13,27,106716,3.0,0.0,1032,0,0,3.703394725654869,2.1491969707422407,3.571428571428572,100.27
18890435,2014-02-13,28,106716,1.0,0.0,1032,0,0,3.6964983105384026,2.340126166724879,3.142857142857143,100.27
18891430,2014-02-13,30,106716,3.0,0.0,1032,0,0,3.694726050206244,2.3094010767585025,3.0,100.27
18893139,2014-02-13,32,106716,2.0,0.0,1032,0,0,3.690424715053436,1.4960264830861874,2.2857142857142856,100.27
18894541,2014-02-13,34,106716,9.0,0.0,1032,0,0,3.703866677800137,2.819996622760558,3.4285714285714284,100.27
18896092,2014-02-13,36,106716,7.0,0.0,1032,0,0,3.712190246795591,3.0937725468153885,3.7142857142857135,100.27
18912736,2014-02-13,51,106716,3.0,0.0,1032,0,0,3.7103963167029055,2.8867513459481304,4.0,100.27
18934706,2014-02-14,24,106716,7.0,0.0,1032,0,0,3.718661652590588,3.0472470011002226,4.571428571428571,100.31
18936964,2014-02-14,26,106716,2.0,0.0,1032,0,0,3.714354229902391,2.870208222079934,4.714285714285714,100.31
18938727,2014-02-14,28,106716,6.0,0.0,1032,0,0,3.720068344327635,2.7945525240230915,5.142857142857143,100.31
18939642,2014-02-14,30,106716,10.0,0.0,1032,0,0,3.7357290217732015,2.9277002188456054,6.285714285714286,100.31
18942651,2014-02-14,34,106716,6.0,0.0,1032,0,0,3.741361536644413,2.672612419124249,5.857142857142857,100.31
18943644,2014-02-14,35,106716,1.0,0.0,1032,0,0,3.734559150697404,3.162277660168382,5.0,100.31
18944228,2014-02-14,36,106716,7.0,0.0,1032,0,0,3.742641925076866,3.101458950082629,5.571428571428571,100.31
18960798,2014-02-14,51,106716,1.0,0.0,1032,0,0,3.735869969706306,3.450327796711773,4.714285714285714,100.31
18984755,2014-02-15,24,106716,8.0,0.0,1032,0,0,3.746372753032152,3.4086724129853905,5.571428571428571,100.31
18987119,2014-02-15,26,106716,9.0,0.0,1032,0,0,3.759280928086128,3.651483716701112,6.0,100.31
18988106,2014-02-15,27,106716,5.0,0.0,1032,0,0,3.7623219062035633,3.199702367110925,5.285714285714286,100.31
18989279,2014-02-15,28,106716,3.0,0.0,1032,0,0,3.7604580384622346,3.287784027201882,4.857142857142857,100.31
18990423,2014-02-15,30,106716,3.0,0.0,1032,0,0,3.758603262758668,2.968084198523322,5.142857142857143,100.31
18992327,2014-02-15,32,106716,4.0,0.0,1032,0,0,3.759190602751956,2.870208222079933,4.714285714285714,100.31
18993939,2014-02-15,34,106716,13.0,0.0,1032,0,0,3.781619751774403,3.735288603626364,6.428571428571429,100.31
18995031,2014-02-15,35,106716,4.0,0.0,1032,0,0,3.782148517508605,3.7606990231680566,5.857142857142857,100.31
18995711,2014-02-15,36,106716,4.0,0.0,1032,0,0,3.7826747288189706,3.532165125838612,5.142857142857143,100.31
19013733,2014-02-15,51,106716,1.0,0.0,1032,0,0,3.775969488508564,3.866830866792724,4.571428571428571,100.31
19037285,2014-02-16,24,106716,2.0,0.0,1032,0,0,3.771700331084264,3.952094080237417,4.428571428571429,100.31
19039464,2014-02-16,26,106716,7.0,0.0,1032,0,0,3.779442056909002,4.000000000000002,5.0,100.31
19040470,2014-02-16,27,106716,7.0,0.0,1032,0,0,3.787146740983383,4.0355562548072985,5.428571428571429,100.31
19041667,2014-02-16,28,106716,8.0,0.0,1032,0,0,3.7972012833676714,2.6903708365382,4.714285714285714,100.31
19042856,2014-02-16,30,106716,3.0,0.0,1032,0,0,3.7953031850739376,2.7602622373694192,4.571428571428571,100.31
19044711,2014-02-16,32,106716,3.0,0.0,1032,0,0,3.793414103874237,2.81999662276056,4.428571428571429,100.31
19046309,2014-02-16,34,106716,7.0,0.0,1032,0,0,3.8010126486517866,2.49761791275112,5.285714285714286,100.31
19047331,2014-02-16,35,106716,4.0,0.0,1032,0,0,3.801483067922113,2.1491969707422456,5.571428571428571,100.31
19047976,2014-02-16,36,106716,8.0,0.0,1032,0,0,3.811385230497769,2.288688541085324,5.714285714285714,100.31
19065751,2014-02-16,51,106716,2.0,0.0,1032,0,0,3.80712314760248,2.5819888974716148,5.0,100.31
19088740,2014-02-17,24,106716,3.0,0.0,1032,0,0,3.8052284923264175,2.2886885410853197,4.285714285714286,100.31
19090856,2014-02-17,26,106716,2.0,0.0,1032,0,0,3.801000790939236,2.4102953780654803,4.142857142857143,100.31
19091633,2014-02-17,27,106716,3.0,0.0,1032,0,0,3.7991292937641448,2.4102953780654803,4.142857142857143,100.31
19092671,2014-02-17,28,106716,2.0,0.0,1032,0,0,3.794935519186606,2.149196970742239,3.4285714285714284,100.31
19093619,2014-02-17,30,106716,2.0,0.0,1032,0,0,3.790761250537335,2.1930626551751327,3.142857142857143,100.31
19095298,2014-02-17,32,106716,3.0,0.0,1032,0,0,3.7889265376590577,0.5345224838248332,2.4285714285714284,100.31
19096769,2014-02-17,34,106716,3.0,0.0,1032,0,0,3.787100318821884,0.5345224838248351,2.571428571428572,100.31
19097745,2014-02-17,35,106716,7.0,0.0,1032,0,0,3.794520410464328,1.772810520855835,3.142857142857143,100.31
19098348,2014-02-17,36,106716,6.0,0.0,1032,0,0,3.799602160670631,1.976047040118708,3.7142857142857135,100.31
19115095,2014-02-17,51,106716,6.0,0.0,1032,0,0,3.80466054650817,2.115700942049817,4.142857142857143,100.31
19137559,2014-02-18,24,106716,2.0,0.0,1032,0,0,3.800521416814344,2.115700942049817,4.142857142857143,102.54
19141310,2014-02-18,28,106716,3.0,0.0,1032,0,0,3.798689560025295,1.97604704011871,4.285714285714286,102.54
19142306,2014-02-18,30,106716,3.0,0.0,1032,0,0,3.7968660678791184,1.97604704011871,4.285714285714286,102.54
19144043,2014-02-18,32,106716,1.0,0.0,1032,0,0,3.790495074558209,2.3094010767585043,4.0,102.54
19145511,2014-02-18,34,106716,5.0,0.0,1032,0,0,3.793243949388759,1.976047040118708,3.7142857142857135,102.54
19146516,2014-02-18,35,106716,1.0,0.0,1032,0,0,3.786910062882209,1.9148542155126744,3.0,102.54
19147084,2014-02-18,36,106716,1.0,0.0,1032,0,0,3.780604836495597,1.4960264830861856,2.2857142857142856,102.54
19163651,2014-02-18,51,106716,3.0,0.0,1032,0,0,3.778842748828564,1.5118578920369037,2.4285714285714284,102.54
19185875,2014-02-19,24,106716,6.0,0.0,1032,0,0,3.783845355250121,2.035400978396427,2.857142857142857,103.46
19187975,2014-02-19,26,106716,3.0,0.0,1032,0,0,3.782083905013604,2.035400978396427,2.857142857142857,103.46
19188738,2014-02-19,27,106716,1.0,0.0,1032,0,0,3.775846048724336,2.035400978396427,2.857142857142857,103.46
19189798,2014-02-19,28,106716,4.0,0.0,1032,0,0,3.7763475117025815,1.889822365046133,2.7142857142857144,103.46
19192379,2014-02-19,32,106716,4.0,0.0,1032,0,0,3.7768467360068168,1.772810520855835,3.142857142857143,103.46
19193757,2014-02-19,34,106716,6.0,0.0,1032,0,0,3.781798079579185,1.7728105208558376,3.857142857142857,103.46
19194738,2014-02-19,35,106716,4.0,0.0,1032,0,0,3.782282972735676,1.7320508075688787,4.0,103.46
19195284,2014-02-19,36,106716,3.0,0.0,1032,0,0,3.780548420689698,1.5118578920369086,3.571428571428572,103.46
19211873,2014-02-19,51,106716,3.0,0.0,1032,0,0,3.778821543652774,1.5118578920369086,3.571428571428572,103.46
19233930,2014-02-20,24,106716,7.0,0.0,1032,0,0,3.785932312872084,1.5118578920369126,4.428571428571429,103.2
19236022,2014-02-20,26,106716,4.0,0.0,1032,0,0,3.78640382760144,1.5118578920369126,4.428571428571429,103.2
19236769,2014-02-20,27,106716,2.0,0.0,1032,0,0,3.782477665342976,1.772810520855839,4.142857142857143,103.2
19237773,2014-02-20,28,106716,2.0,0.0,1032,0,0,3.778568723094416,1.718249385968449,3.571428571428572,103.2
19238767,2014-02-20,30,106716,2.0,0.0,1032,0,0,3.774676887814122,1.7994708216848734,3.2857142857142856,103.2
19240410,2014-02-20,32,106716,8.0,0.0,1032,0,0,3.7839024841289386,2.516611478423584,4.0,103.2
19241812,2014-02-20,34,106716,4.0,0.0,1032,0,0,3.784373284817111,2.478478796128212,4.142857142857143,103.2
19243321,2014-02-20,36,106716,5.0,0.0,1032,0,0,3.787015951589248,2.1930626551751344,3.857142857142857,103.2
19281577,2014-02-21,24,106716,11.0,0.0,1032,0,0,3.802662337811397,3.4846602621858507,4.857142857142857,102.53
19283780,2014-02-21,26,106716,4.0,0.0,1032,0,0,3.8030894756083415,3.2877840272018832,5.142857142857143,102.53
19284478,2014-02-21,27,106716,5.0,0.0,1032,0,0,3.8056745955314337,2.992052966172388,5.571428571428571,102.53
19285526,2014-02-21,28,106716,1.0,0.0,1032,0,0,3.799627883041064,3.2071349029490968,5.428571428571429,102.53
19286460,2014-02-21,30,106716,13.0,0.0,1032,0,0,3.819413629529148,4.259443290250169,6.142857142857143,102.53
19288070,2014-02-21,32,106716,3.0,0.0,1032,0,0,3.817655231182519,4.358898943540678,6.0,102.53
19289471,2014-02-21,34,106716,3.0,0.0,1032,0,0,3.815904363449794,4.498677054212191,5.714285714285714,102.53
19290480,2014-02-21,35,106716,3.0,0.0,1032,0,0,3.814160978057808,3.909694909544005,4.571428571428571,102.53
